total_label|passport_label|con|con_label|connected_genvec
6.25-2.0.5.5.5.14.1|6.25-2.0.5.5.5.14|[ 5, 7, 16 ]|[ 5B-1, 5C1, 5A1 ]|[ b^4, a^2, ba^3 ]
6.25-2.0.5.5.5.15.1|6.25-2.0.5.5.5.15|[ 5, 13, 14 ]|[ 5B-1, 5C2, 5F2 ]|[ b^4, b^4a^4, b^2a ]
6.25-2.0.5.5.5.16.1|6.25-2.0.5.5.5.16|[ 5, 9, 10 ]|[ 5B-1, 5D-1, 5F1 ]|[ b^4, a^4, ba ]
6.25-2.0.5.5.5.17.1|6.25-2.0.5.5.5.17|[ 5, 12, 23 ]|[ 5B-1, 5D-2, 5D1 ]|[ b^4, b^3a^3, b^3a^2 ]
6.25-2.0.5.5.5.18.1|6.25-2.0.5.5.5.18|[ 5, 8, 19 ]|[ 5B-1, 5E-1, 5C-2 ]|[ b^4, a^3, ba^2 ]
6.25-2.0.5.5.5.19.1|6.25-2.0.5.5.5.19|[ 5, 17, 18 ]|[ 5B-1, 5E2, 5F-2 ]|[ b^4, b^3a^4, b^3a ]
6.25-2.0.5.5.5.20.1|6.25-2.0.5.5.5.20|[ 5, 15, 24 ]|[ 5B-1, 5E-2, 5E1 ]|[ b^4, b^4a^2, b^2a^3 ]
6.25-2.0.5.5.5.21.1|6.25-2.0.5.5.5.21|[ 3, 11, 16 ]|[ 5B2, 5A-1, 5A1 ]|[ b^2, b^2a^2, ba^3 ]
6.25-2.0.5.5.5.22.1|6.25-2.0.5.5.5.22|[ 3, 6, 17 ]|[ 5B2, 5A2, 5E2 ]|[ b^2, a, b^3a^4 ]
6.25-2.0.5.5.5.23.1|6.25-2.0.5.5.5.23|[ 3, 7, 12 ]|[ 5B2, 5C1, 5D-2 ]|[ b^2, a^2, b^3a^3 ]
6.25-2.0.5.5.5.24.1|6.25-2.0.5.5.5.24|[ 3, 13, 22 ]|[ 5B2, 5C2, 5F-1 ]|[ b^2, b^4a^4, b^4a ]
6.25-2.0.5.5.5.25.1|6.25-2.0.5.5.5.25|[ 3, 19, 24 ]|[ 5B2, 5C-2, 5E1 ]|[ b^2, ba^2, b^2a^3 ]
6.25-2.0.5.5.5.26.1|6.25-2.0.5.5.5.26|[ 3, 9, 18 ]|[ 5B2, 5D-1, 5F-2 ]|[ b^2, a^4, b^3a ]
6.25-2.0.5.5.5.27.1|6.25-2.0.5.5.5.27|[ 3, 8, 23 ]|[ 5B2, 5E-1, 5D1 ]|[ b^2, a^3, b^3a^2 ]
6.25-2.0.5.5.5.28.1|6.25-2.0.5.5.5.28|[ 3, 15, 20 ]|[ 5B2, 5E-2, 5D2 ]|[ b^2, b^4a^2, b^4a^3 ]
6.25-2.0.5.5.5.29.1|6.25-2.0.5.5.5.29|[ 3, 10, 21 ]|[ 5B2, 5F1, 5A-2 ]|[ b^2, ba, b^2a^4 ]
6.25-2.0.5.5.5.30.1|6.25-2.0.5.5.5.30|[ 3, 14, 25 ]|[ 5B2, 5F2, 5B1 ]|[ b^2, b^2a, ba^4 ]
6.25-2.0.5.5.5.31.1|6.25-2.0.5.5.5.31|[ 4, 16, 19 ]|[ 5B-2, 5A1, 5C-2 ]|[ b^3, ba^3, ba^2 ]
6.25-2.0.5.5.5.32.1|6.25-2.0.5.5.5.32|[ 4, 6, 21 ]|[ 5B-2, 5A2, 5A-2 ]|[ b^3, a, b^2a^4 ]
6.25-2.0.5.5.5.33.1|6.25-2.0.5.5.5.33|[ 4, 7, 24 ]|[ 5B-2, 5C1, 5E1 ]|[ b^3, a^2, b^2a^3 ]
6.25-2.0.5.5.5.34.1|6.25-2.0.5.5.5.34|[ 4, 13, 18 ]|[ 5B-2, 5C2, 5F-2 ]|[ b^3, b^4a^4, b^3a ]
6.25-2.0.5.5.5.35.1|6.25-2.0.5.5.5.35|[ 4, 9, 14 ]|[ 5B-2, 5D-1, 5F2 ]|[ b^3, a^4, b^2a ]
6.25-2.0.5.5.5.36.1|6.25-2.0.5.5.5.36|[ 4, 20, 23 ]|[ 5B-2, 5D2, 5D1 ]|[ b^3, b^4a^3, b^3a^2 ]
6.25-2.0.5.5.5.37.1|6.25-2.0.5.5.5.37|[ 4, 12, 15 ]|[ 5B-2, 5D-2, 5E-2 ]|[ b^3, b^3a^3, b^4a^2 ]
6.25-2.0.5.5.5.38.1|6.25-2.0.5.5.5.38|[ 4, 8, 11 ]|[ 5B-2, 5E-1, 5A-1 ]|[ b^3, a^3, b^2a^2 ]
6.25-2.0.5.5.5.39.1|6.25-2.0.5.5.5.39|[ 4, 17, 22 ]|[ 5B-2, 5E2, 5F-1 ]|[ b^3, b^3a^4, b^4a ]
6.25-2.0.5.5.5.40.1|6.25-2.0.5.5.5.40|[ 4, 10, 25 ]|[ 5B-2, 5F1, 5B1 ]|[ b^3, ba, ba^4 ]
6.25-2.0.5.5.5.41.1|6.25-2.0.5.5.5.41|[ 7, 11, 18 ]|[ 5C1, 5A-1, 5F-2 ]|[ a^2, b^2a^2, b^3a ]
6.25-2.0.5.5.5.42.1|6.25-2.0.5.5.5.42|[ 7, 13, 25 ]|[ 5C1, 5C2, 5B1 ]|[ a^2, b^4a^4, ba^4 ]
6.25-2.0.5.5.5.43.1|6.25-2.0.5.5.5.43|[ 7, 19, 22 ]|[ 5C1, 5C-2, 5F-1 ]|[ a^2, ba^2, b^4a ]
6.25-2.0.5.5.5.44.1|6.25-2.0.5.5.5.44|[ 7, 17, 21 ]|[ 5C1, 5E2, 5A-2 ]|[ a^2, b^3a^4, b^2a^4 ]
6.25-2.0.5.5.5.45.1|6.25-2.0.5.5.5.45|[ 7, 10, 15 ]|[ 5C1, 5F1, 5E-2 ]|[ a^2, ba, b^4a^2 ]
6.25-2.0.5.5.5.46.1|6.25-2.0.5.5.5.46|[ 7, 14, 23 ]|[ 5C1, 5F2, 5D1 ]|[ a^2, b^2a, b^3a^2 ]
6.25-2.0.5.5.5.47.1|6.25-2.0.5.5.5.47|[ 2, 16, 23 ]|[ 5C-1, 5A1, 5D1 ]|[ b, ba^3, b^3a^2 ]
6.25-2.0.5.5.5.48.1|6.25-2.0.5.5.5.48|[ 2, 11, 24 ]|[ 5C-1, 5A-1, 5E1 ]|[ b, b^2a^2, b^2a^3 ]
6.25-2.0.5.5.5.49.1|6.25-2.0.5.5.5.49|[ 2, 6, 13 ]|[ 5C-1, 5A2, 5C2 ]|[ b, a, b^4a^4 ]
6.25-2.0.5.5.5.50.1|6.25-2.0.5.5.5.50|[ 2, 7, 20 ]|[ 5C-1, 5C1, 5D2 ]|[ b, a^2, b^4a^3 ]
6.25-2.0.5.5.5.51.1|6.25-2.0.5.5.5.51|[ 2, 9, 22 ]|[ 5C-1, 5D-1, 5F-1 ]|[ b, a^4, b^4a ]
6.25-2.0.5.5.5.52.1|6.25-2.0.5.5.5.52|[ 2, 12, 19 ]|[ 5C-1, 5D-2, 5C-2 ]|[ b, b^3a^3, ba^2 ]
6.25-2.0.5.5.5.53.1|6.25-2.0.5.5.5.53|[ 2, 8, 15 ]|[ 5C-1, 5E-1, 5E-2 ]|[ b, a^3, b^4a^2 ]
6.25-2.0.5.5.5.54.1|6.25-2.0.5.5.5.54|[ 2, 10, 17 ]|[ 5C-1, 5F1, 5E2 ]|[ b, ba, b^3a^4 ]
6.25-2.0.5.5.5.55.1|6.25-2.0.5.5.5.55|[ 2, 14, 21 ]|[ 5C-1, 5F2, 5A-2 ]|[ b, b^2a, b^2a^4 ]
6.25-2.0.5.5.5.56.1|6.25-2.0.5.5.5.56|[ 2, 18, 25 ]|[ 5C-1, 5F-2, 5B1 ]|[ b, b^3a, ba^4 ]
6.25-2.0.5.5.5.57.1|6.25-2.0.5.5.5.57|[ 13, 20, 24 ]|[ 5C2, 5D2, 5E1 ]|[ b^4a^4, b^4a^3, b^2a^3 ]
6.25-2.0.5.5.5.58.1|6.25-2.0.5.5.5.58|[ 13, 17, 23 ]|[ 5C2, 5E2, 5D1 ]|[ b^4a^4, b^3a^4, b^3a^2 ]
6.25-2.0.5.5.5.59.1|6.25-2.0.5.5.5.59|[ 13, 15, 21 ]|[ 5C2, 5E-2, 5A-2 ]|[ b^4a^4, b^4a^2, b^2a^4 ]
6.25-2.0.5.5.5.60.1|6.25-2.0.5.5.5.60|[ 9, 16, 20 ]|[ 5D-1, 5A1, 5D2 ]|[ a^4, ba^3, b^4a^3 ]
6.25-2.0.5.5.5.61.1|6.25-2.0.5.5.5.61|[ 9, 11, 17 ]|[ 5D-1, 5A-1, 5E2 ]|[ a^4, b^2a^2, b^3a^4 ]
6.25-2.0.5.5.5.62.1|6.25-2.0.5.5.5.62|[ 9, 21, 23 ]|[ 5D-1, 5A-2, 5D1 ]|[ a^4, b^2a^4, b^3a^2 ]
6.25-2.0.5.5.5.63.1|6.25-2.0.5.5.5.63|[ 9, 13, 19 ]|[ 5D-1, 5C2, 5C-2 ]|[ a^4, b^4a^4, ba^2 ]
6.25-2.0.5.5.5.64.1|6.25-2.0.5.5.5.64|[ 9, 12, 24 ]|[ 5D-1, 5D-2, 5E1 ]|[ a^4, b^3a^3, b^2a^3 ]
6.25-2.0.5.5.5.65.1|6.25-2.0.5.5.5.65|[ 9, 15, 25 ]|[ 5D-1, 5E-2, 5B1 ]|[ a^4, b^4a^2, ba^4 ]
6.25-2.0.5.5.5.66.1|6.25-2.0.5.5.5.66|[ 12, 16, 25 ]|[ 5D-2, 5A1, 5B1 ]|[ b^3a^3, ba^3, ba^4 ]
6.25-2.0.5.5.5.67.1|6.25-2.0.5.5.5.67|[ 12, 17, 20 ]|[ 5D-2, 5E2, 5D2 ]|[ b^3a^3, b^3a^4, b^4a^3 ]
6.25-2.0.5.5.5.68.1|6.25-2.0.5.5.5.68|[ 12, 18, 22 ]|[ 5D-2, 5F-2, 5F-1 ]|[ b^3a^3, b^3a, b^4a ]
6.25-2.0.5.5.5.69.1|6.25-2.0.5.5.5.69|[ 8, 13, 16 ]|[ 5E-1, 5C2, 5A1 ]|[ a^3, b^4a^4, ba^3 ]
6.25-2.0.5.5.5.70.1|6.25-2.0.5.5.5.70|[ 8, 20, 25 ]|[ 5E-1, 5D2, 5B1 ]|[ a^3, b^4a^3, ba^4 ]
6.25-2.0.5.5.5.71.1|6.25-2.0.5.5.5.71|[ 8, 12, 21 ]|[ 5E-1, 5D-2, 5A-2 ]|[ a^3, b^3a^3, b^2a^4 ]
6.25-2.0.5.5.5.72.1|6.25-2.0.5.5.5.72|[ 8, 17, 24 ]|[ 5E-1, 5E2, 5E1 ]|[ a^3, b^3a^4, b^2a^3 ]
6.25-2.0.5.5.5.73.1|6.25-2.0.5.5.5.73|[ 8, 10, 22 ]|[ 5E-1, 5F1, 5F-1 ]|[ a^3, ba, b^4a ]
6.25-2.0.5.5.5.74.1|6.25-2.0.5.5.5.74|[ 8, 14, 18 ]|[ 5E-1, 5F2, 5F-2 ]|[ a^3, b^2a, b^3a ]
6.25-2.0.5.5.5.75.1|6.25-2.0.5.5.5.75|[ 17, 19, 25 ]|[ 5E2, 5C-2, 5B1 ]|[ b^3a^4, ba^2, ba^4 ]
6.25-2.0.5.5.5.76.1|6.25-2.0.5.5.5.76|[ 15, 18, 23 ]|[ 5E-2, 5F-2, 5D1 ]|[ b^4a^2, b^3a, b^3a^2 ]
6.25-2.0.5.5.5.77.1|6.25-2.0.5.5.5.77|[ 10, 16, 18 ]|[ 5F1, 5A1, 5F-2 ]|[ ba, ba^3, b^3a ]
6.25-2.0.5.5.5.78.1|6.25-2.0.5.5.5.78|[ 10, 19, 23 ]|[ 5F1, 5C-2, 5D1 ]|[ ba, ba^2, b^3a^2 ]
6.25-2.0.5.5.5.79.1|6.25-2.0.5.5.5.79|[ 10, 14, 24 ]|[ 5F1, 5F2, 5E1 ]|[ ba, b^2a, b^2a^3 ]
6.25-2.0.5.5.5.80.1|6.25-2.0.5.5.5.80|[ 14, 20, 22 ]|[ 5F2, 5D2, 5F-1 ]|[ b^2a, b^4a^3, b^4a ]
6.26-2.0.2.13.26.1.1|6.26-2.0.2.13.26.1|[ 2, 3, 26 ]|[ 2A, 13A1, 26A1 ]|[ a^13, a^24, a^15 ]
6.26-2.0.2.13.26.2.1|6.26-2.0.2.13.26.2|[ 2, 12, 16 ]|[ 2A, 13A-1, 26A-11 ]|[ a^13, a^6, a^7 ]
6.26-2.0.2.13.26.3.1|6.26-2.0.2.13.26.3|[ 2, 5, 25 ]|[ 2A, 13A2, 26A11 ]|[ a^13, a^20, a^19 ]
6.26-2.0.2.13.26.4.1|6.26-2.0.2.13.26.4|[ 2, 10, 17 ]|[ 2A, 13A-2, 26A3 ]|[ a^13, a^10, a^3 ]
6.26-2.0.2.13.26.5.1|6.26-2.0.2.13.26.5|[ 2, 7, 24 ]|[ 2A, 13A3, 26A-3 ]|[ a^13, a^16, a^23 ]
6.26-2.0.2.13.26.6.1|6.26-2.0.2.13.26.6|[ 2, 8, 18 ]|[ 2A, 13A-3, 26A-9 ]|[ a^13, a^14, a^25 ]
6.26-2.0.2.13.26.7.1|6.26-2.0.2.13.26.7|[ 2, 9, 23 ]|[ 2A, 13A4, 26A9 ]|[ a^13, a^12, a ]
6.26-2.0.2.13.26.8.1|6.26-2.0.2.13.26.8|[ 2, 6, 19 ]|[ 2A, 13A-4, 26A5 ]|[ a^13, a^18, a^21 ]
6.26-2.0.2.13.26.9.1|6.26-2.0.2.13.26.9|[ 2, 11, 22 ]|[ 2A, 13A5, 26A-5 ]|[ a^13, a^8, a^5 ]
6.26-2.0.2.13.26.10.1|6.26-2.0.2.13.26.10|[ 2, 4, 20 ]|[ 2A, 13A-5, 26A-7 ]|[ a^13, a^22, a^17 ]
6.26-2.0.2.13.26.11.1|6.26-2.0.2.13.26.11|[ 2, 13, 21 ]|[ 2A, 13A6, 26A7 ]|[ a^13, a^4, a^9 ]
6.26-2.0.2.13.26.12.1|6.26-2.0.2.13.26.12|[ 2, 14, 15 ]|[ 2A, 13A-6, 26A-1 ]|[ a^13, a^2, a^11 ]
6.28-1.0.4.4.7.1.1|6.28-1.0.4.4.7.1|[ 3, 4, 6 ]|[ 4A1, 4A-1, 7A1 ]|[ a, b^5a^-1, b^2 ]
6.28-1.0.4.4.7.2.1|6.28-1.0.4.4.7.2|[ 3, 4, 7 ]|[ 4A1, 4A-1, 7A2 ]|[ a, b^3a^-1, b^4 ]
6.28-1.0.4.4.7.3.1|6.28-1.0.4.4.7.3|[ 3, 4, 5 ]|[ 4A1, 4A-1, 7A3 ]|[ a, ba^-1, b^6 ]
6.28-4.0.2.14.14.1.1|6.28-4.0.2.14.14.1|[ 2, 21, 24 ]|[ 2A, 14A-1, 14C1 ]|[ b^7, b^6a, ba ]
6.28-4.0.2.14.14.2.1|6.28-4.0.2.14.14.2|[ 2, 18, 27 ]|[ 2A, 14A3, 14C-1 ]|[ b^7, b^8a, b^13a ]
6.28-4.0.2.14.14.3.1|6.28-4.0.2.14.14.3|[ 2, 19, 26 ]|[ 2A, 14A-3, 14C-5 ]|[ b^7, b^4a, b^3a ]
6.28-4.0.2.14.14.4.1|6.28-4.0.2.14.14.4|[ 2, 20, 25 ]|[ 2A, 14A5, 14C5 ]|[ b^7, b^10a, b^11a ]
6.28-4.0.2.14.14.5.1|6.28-4.0.2.14.14.5|[ 2, 17, 28 ]|[ 2A, 14A-5, 14B3 ]|[ b^7, b^12a, b^9a ]
6.28-4.0.2.14.14.6.1|6.28-4.0.2.14.14.6|[ 2, 22, 23 ]|[ 2A, 14B-5, 14C-3 ]|[ b^7, b^2a, b^5a ]
6.28-4.0.2.14.14.7.1|6.28-4.0.2.14.14.7|[ 3, 16, 23 ]|[ 2B, 14A1, 14C-3 ]|[ a, b^9, b^5a ]
6.28-4.0.2.14.14.8.1|6.28-4.0.2.14.14.8|[ 3, 15, 24 ]|[ 2B, 14B1, 14C1 ]|[ a, b^13, ba ]
6.28-4.0.2.14.14.9.1|6.28-4.0.2.14.14.9|[ 3, 14, 25 ]|[ 2B, 14B-1, 14C5 ]|[ a, b^3, b^11a ]
6.28-4.0.2.14.14.10.1|6.28-4.0.2.14.14.10|[ 3, 12, 27 ]|[ 2B, 14B-3, 14C-1 ]|[ a, b, b^13a ]
6.28-4.0.2.14.14.11.1|6.28-4.0.2.14.14.11|[ 3, 13, 26 ]|[ 2B, 14B5, 14C-5 ]|[ a, b^11, b^3a ]
6.28-4.0.2.14.14.12.1|6.28-4.0.2.14.14.12|[ 3, 11, 28 ]|[ 2B, 14C3, 14B3 ]|[ a, b^5, b^9a ]
6.28-4.0.2.14.14.13.1|6.28-4.0.2.14.14.13|[ 4, 16, 17 ]|[ 2C, 14A1, 14A-5 ]|[ b^7a, b^9, b^12a ]
6.28-4.0.2.14.14.14.1|6.28-4.0.2.14.14.14|[ 4, 15, 18 ]|[ 2C, 14B1, 14A3 ]|[ b^7a, b^13, b^8a ]
6.28-4.0.2.14.14.15.1|6.28-4.0.2.14.14.15|[ 4, 14, 19 ]|[ 2C, 14B-1, 14A-3 ]|[ b^7a, b^3, b^4a ]
6.28-4.0.2.14.14.16.1|6.28-4.0.2.14.14.16|[ 4, 12, 21 ]|[ 2C, 14B-3, 14A-1 ]|[ b^7a, b, b^6a ]
6.28-4.0.2.14.14.17.1|6.28-4.0.2.14.14.17|[ 4, 13, 20 ]|[ 2C, 14B5, 14A5 ]|[ b^7a, b^11, b^10a ]
6.28-4.0.2.14.14.18.1|6.28-4.0.2.14.14.18|[ 4, 11, 22 ]|[ 2C, 14C3, 14B-5 ]|[ b^7a, b^5, b^2a ]
6.28-3.0.2.2.2.7.1.1|6.28-3.0.2.2.2.7.1|[ 2, 3, 4, 6 ]|[ 2A, 2B, 2C, 7A1 ]|[ b^7, a, b^3a, b^4 ]
6.28-3.0.2.2.2.7.2.1|6.28-3.0.2.2.2.7.2|[ 2, 3, 4, 7 ]|[ 2A, 2B, 2C, 7A2 ]|[ b^7, a, b^13a, b^8 ]
6.28-3.0.2.2.2.7.3.1|6.28-3.0.2.2.2.7.3|[ 2, 3, 4, 5 ]|[ 2A, 2B, 2C, 7A3 ]|[ b^7, a, b^9a, b^12 ]
6.30-1.0.2.10.15.1.1|6.30-1.0.2.10.15.1|[ 2, 11, 12 ]|[ 2A, 10A1, 15A-2 ]|[ a, b^13a, b^2 ]
6.30-1.0.2.10.15.2.1|6.30-1.0.2.10.15.2|[ 2, 8, 14 ]|[ 2A, 10A-1, 15A-1 ]|[ a, b^7a, b^8 ]
6.30-1.0.2.10.15.3.1|6.30-1.0.2.10.15.3|[ 2, 10, 15 ]|[ 2A, 10A3, 15A1 ]|[ a, b^4a, b^11 ]
6.30-1.0.2.10.15.4.1|6.30-1.0.2.10.15.4|[ 2, 9, 13 ]|[ 2A, 10A-3, 15A2 ]|[ a, ba, b^14 ]
6.36-3.0.2.9.9.1.1|6.36-3.0.2.9.9.1|[ 2, 7, 12 ]|[ 2A, 9A-1, 9A1 ]|[ c, a, ca^8 ]
6.36-3.0.2.9.9.2.1|6.36-3.0.2.9.9.2|[ 2, 9, 10 ]|[ 2A, 9A-2, 9A2 ]|[ c, a^4, ca^5 ]
6.36-3.0.2.9.9.3.1|6.36-3.0.2.9.9.3|[ 2, 8, 11 ]|[ 2A, 9A4, 9A-4 ]|[ c, a^2, ca^7 ]
6.39-1.0.3.3.13.1.1|6.39-1.0.3.3.13.1|[ 2, 3, 6 ]|[ 3A1, 3A-1, 13A1 ]|[ a, b^4a^2, b^9 ]
6.39-1.0.3.3.13.2.1|6.39-1.0.3.3.13.2|[ 2, 3, 4 ]|[ 3A1, 3A-1, 13A-1 ]|[ a, b^3a^2, b^10 ]
6.39-1.0.3.3.13.3.1|6.39-1.0.3.3.13.3|[ 2, 3, 7 ]|[ 3A1, 3A-1, 13A2 ]|[ a, b^8a^2, b^5 ]
6.39-1.0.3.3.13.4.1|6.39-1.0.3.3.13.4|[ 2, 3, 5 ]|[ 3A1, 3A-1, 13A-2 ]|[ a, b^6a^2, b^7 ]
6.48-15.0.2.6.8.1.1|6.48-15.0.2.6.8.1|[ 4, 8, 11 ]|[ 2C, 6B1, 8A1 ]|[ ba, c^2b^-4a, c^2b^-3 ]
6.48-15.0.2.6.8.2.1|6.48-15.0.2.6.8.2|[ 4, 8, 10 ]|[ 2C, 6B1, 8A3 ]|[ ba, c^2a, c^2b ]
6.48-15.0.2.6.8.3.1|6.48-15.0.2.6.8.3|[ 4, 9, 11 ]|[ 2C, 6B-1, 8A1 ]|[ ba, cb^-4a, cb^-3 ]
6.48-15.0.2.6.8.4.1|6.48-15.0.2.6.8.4|[ 4, 9, 10 ]|[ 2C, 6B-1, 8A3 ]|[ ba, ca, cb ]
6.48-29.0.2.6.8.1.1|6.48-29.0.2.6.8.1|[ 3, 6, 7 ]|[ 2B, 6A, 8A1 ]|[ a, c^-2dcb^2, c^-1b^2a ]
6.48-29.0.2.6.8.2.1|6.48-29.0.2.6.8.2|[ 3, 6, 8 ]|[ 2B, 6A, 8A-1 ]|[ a, c^-1b^2, c^-2dcb^2a ]
6.48-6.0.2.4.24.1.1|6.48-6.0.2.4.24.1|[ 3, 6, 12 ]|[ 2B, 4B, 24A1 ]|[ a, ab^3ab^4a, ab^3ab^2 ]
6.48-6.0.2.4.24.2.1|6.48-6.0.2.4.24.2|[ 3, 6, 15 ]|[ 2B, 4B, 24A-1 ]|[ a, b^5a, ab^3ab^-1ab^3ab^2 ]
6.48-6.0.2.4.24.3.1|6.48-6.0.2.4.24.3|[ 3, 6, 14 ]|[ 2B, 4B, 24A5 ]|[ a, ba, ab^3ab^-1ab^3ab^6 ]
6.48-6.0.2.4.24.4.1|6.48-6.0.2.4.24.4|[ 3, 6, 13 ]|[ 2B, 4B, 24A-5 ]|[ a, ab^3ab^-1ab^3a^2, b^7 ]
6.50-3.0.2.5.10.1.1|6.50-3.0.2.5.10.1|[ 2, 10, 18 ]|[ 2A, 5B1, 10A-3 ]|[ a^5, b^3a^6, b^3a^9 ]
6.50-3.0.2.5.10.2.1|6.50-3.0.2.5.10.2|[ 2, 16, 17 ]|[ 2A, 5B2, 10A1 ]|[ a^5, b^2a^2, b^2a^3 ]
6.50-3.0.2.5.10.3.1|6.50-3.0.2.5.10.3|[ 2, 11, 19 ]|[ 2A, 5C1, 10A3 ]|[ a^5, b^2a^4, b^2a ]
6.50-3.0.2.5.10.4.1|6.50-3.0.2.5.10.4|[ 2, 14, 18 ]|[ 2A, 5C-1, 10A-3 ]|[ a^5, ba^6, ba^9 ]
6.50-3.0.2.5.10.5.1|6.50-3.0.2.5.10.5|[ 2, 9, 20 ]|[ 2A, 5C2, 10A-1 ]|[ a^5, b^4a^8, b^4a^7 ]
6.50-3.0.2.5.10.6.1|6.50-3.0.2.5.10.6|[ 2, 12, 17 ]|[ 2A, 5C-2, 10A1 ]|[ a^5, ba^2, ba^3 ]
6.50-3.0.2.5.10.7.1|6.50-3.0.2.5.10.7|[ 2, 15, 19 ]|[ 2A, 5D2, 10A3 ]|[ a^5, b^4a^4, b^4a ]
6.50-3.0.2.5.10.8.1|6.50-3.0.2.5.10.8|[ 2, 13, 20 ]|[ 2A, 5D-2, 10A-1 ]|[ a^5, b^3a^8, b^3a^7 ]
6.56-7.0.2.4.14.1.1|6.56-7.0.2.4.14.1|[ 4, 5, 16 ]|[ 2C, 4A, 14A1 ]|[ a, ca, c^13 ]
6.56-7.0.2.4.14.2.1|6.56-7.0.2.4.14.2|[ 4, 5, 17 ]|[ 2C, 4A, 14A5 ]|[ a, c^5a, c^9 ]
6.56-7.0.2.4.14.3.1|6.56-7.0.2.4.14.3|[ 4, 5, 14 ]|[ 2C, 4A, 14B-1 ]|[ a, c^3a, c^11 ]
6.56-7.0.2.4.14.4.1|6.56-7.0.2.4.14.4|[ 4, 5, 15 ]|[ 2C, 4A, 14B3 ]|[ a, c^11a, c^3 ]
6.56-7.0.2.4.14.5.1|6.56-7.0.2.4.14.5|[ 4, 5, 12 ]|[ 2C, 4A, 14B5 ]|[ a, c^9a, c^5 ]
6.56-7.0.2.4.14.6.1|6.56-7.0.2.4.14.6|[ 4, 5, 13 ]|[ 2C, 4A, 14B-5 ]|[ a, c^13a, c ]
6.60-5.0.2.2.2.3.1.1|6.60-5.0.2.2.2.3.1|[ 2, 2, 2, 3 ]|[ 2A, 2A, 2A, 3A ]|[ (1, 4)(3, 5), (1, 2)(4, 5), (1, 2)(3, 4), (1, 4, 5) ]
6.60-5.0.2.2.2.3.1.2|6.60-5.0.2.2.2.3.1|[ 2, 2, 2, 3 ]|[ 2A, 2A, 2A, 3A ]|[ (1, 4)(3, 5), (1, 4)(2, 3), (1, 5)(2, 3), (1, 3, 5) ]
6.60-5.0.2.2.2.3.1.3|6.60-5.0.2.2.2.3.1|[ 2, 2, 2, 3 ]|[ 2A, 2A, 2A, 3A ]|[ (1, 4)(3, 5), (1, 4)(2, 3), (1, 3)(2, 5), (1, 2, 3) ]
6.60-5.0.2.2.2.3.1.4|6.60-5.0.2.2.2.3.1|[ 2, 2, 2, 3 ]|[ 2A, 2A, 2A, 3A ]|[ (1, 4)(3, 5), (1, 4)(2, 3), (2, 3)(4, 5), (3, 5, 4) ]
6.60-5.0.2.2.2.3.1.5|6.60-5.0.2.2.2.3.1|[ 2, 2, 2, 3 ]|[ 2A, 2A, 2A, 3A ]|[ (1, 4)(3, 5), (1, 4)(2, 3), (2, 5)(3, 4), (2, 3, 4) ]
6.60-5.0.2.2.2.3.1.6|6.60-5.0.2.2.2.3.1|[ 2, 2, 2, 3 ]|[ 2A, 2A, 2A, 3A ]|[ (1, 4)(3, 5), (1, 4)(2, 3), (2, 4)(3, 5), (2, 4, 5) ]
6.60-5.0.2.2.2.3.1.7|6.60-5.0.2.2.2.3.1|[ 2, 2, 2, 3 ]|[ 2A, 2A, 2A, 3A ]|[ (1, 4)(3, 5), (1, 3)(4, 5), (1, 2)(3, 4), (1, 2, 5) ]
6.60-5.0.2.2.2.3.1.8|6.60-5.0.2.2.2.3.1|[ 2, 2, 2, 3 ]|[ 2A, 2A, 2A, 3A ]|[ (1, 4)(3, 5), (1, 2)(4, 5), (1, 2)(3, 5), (1, 4, 3) ]
6.60-5.0.2.2.2.3.1.9|6.60-5.0.2.2.2.3.1|[ 2, 2, 2, 3 ]|[ 2A, 2A, 2A, 3A ]|[ (1, 4)(3, 5), (1, 4)(2, 3), (1, 2)(3, 5), (1, 5, 2) ]
6.60-5.0.2.2.2.3.1.10|6.60-5.0.2.2.2.3.1|[ 2, 2, 2, 3 ]|[ 2A, 2A, 2A, 3A ]|[ (1, 4)(3, 5), (1, 2)(4, 5), (1, 5)(3, 4), (2, 4, 5) ]
6.60-5.0.2.2.2.3.1.11|6.60-5.0.2.2.2.3.1|[ 2, 2, 2, 3 ]|[ 2A, 2A, 2A, 3A ]|[ (1, 4)(3, 5), (1, 2)(4, 5), (1, 5)(2, 4), (2, 3, 5) ]
6.60-5.0.2.2.2.3.1.12|6.60-5.0.2.2.2.3.1|[ 2, 2, 2, 3 ]|[ 2A, 2A, 2A, 3A ]|[ (1, 4)(3, 5), (1, 2)(4, 5), (2, 4)(3, 5), (1, 2, 3) ]
6.60-5.0.2.2.2.3.1.13|6.60-5.0.2.2.2.3.1|[ 2, 2, 2, 3 ]|[ 2A, 2A, 2A, 3A ]|[ (1, 4)(3, 5), (1, 2)(3, 4), (1, 2)(3, 5), (1, 4, 5) ]
6.60-5.0.2.2.2.3.1.14|6.60-5.0.2.2.2.3.1|[ 2, 2, 2, 3 ]|[ 2A, 2A, 2A, 3A ]|[ (1, 4)(3, 5), (1, 2)(3, 4), (1, 3)(4, 5), (2, 4, 3) ]
